Date,Day,Name,Type,Country
15-Mar-27,Monday,Clean Monday,Government Holiday,greece
30-Apr-27,Friday,Orthodox Good Friday,Government Holiday,greece
01-Jan-27,Friday,New Year's Day,National Holiday,germany
26-Mar-27,Friday,Good Friday,"National Holiday, Christian",germany
29-Mar-27,Monday,Easter Monday,"National Holiday, Christian",germany
01-May-27,Saturday,May Day,National Holiday,germany
06-May-27,Thursday,Ascension Day,"National Holiday, Christian",germany
17-May-27,Monday,Whit Monday,"National Holiday, Christian",germany
03-Oct-27,Sunday,Day of German Unity,National Holiday,germany
25-Dec-27,Saturday,Christmas Day,"National Holiday, Christian",germany
26-Dec-27,Sunday,Boxing Day,"National Holiday, Christian",germany
01-Jan-27,Friday,New Year's Day,National Holiday,hong-kong
06-Feb-27,Saturday,Lunar New Year's Day,National Holiday,hong-kong
08-Feb-27,Monday,Second Day of Lunar New Year,National Holiday,hong-kong
09-Feb-27,Tuesday,Third Day of Lunar New Year,National Holiday,hong-kong
26-Mar-27,Friday,Good Friday,National Holiday,hong-kong
27-Mar-27,Saturday,Holy Saturday,National Holiday,hong-kong
29-Mar-27,Monday,Easter Monday,National Holiday,hong-kong
05-Apr-27,Monday,Tomb Sweeping Day,National Holiday,hong-kong
01-May-27,Saturday,Labour Day,National Holiday,hong-kong
13-May-27,Thursday,Buddha's Birthday,National Holiday,hong-kong
09-Jun-27,Wednesday,Dragon Boat Festival,National Holiday,hong-kong
01-Jul-27,Thursday,Hong Kong Special Administrative Region Establishment Day,National Holiday,hong-kong
16-Sep-27,Thursday,Day after Mid-Autumn Festival,National Holiday,hong-kong
01-Oct-27,Friday,National Day,National Holiday,hong-kong
08-Oct-27,Friday,Chung Yeung Festival,National Holiday,hong-kong
25-Dec-27,Saturday,Christmas Day,National Holiday,hong-kong
27-Dec-27,Monday,First Weekday After Christmas Day,National Holiday,hong-kong
01-Jan-27,Friday,New Year's Day,National Holiday,hungary
15-Mar-27,Monday,1848 Revolution Memorial Day,National Holiday,hungary
26-Mar-27,Friday,Good Friday,National Holiday,hungary
29-Mar-27,Monday,Easter Monday,National Holiday,hungary
01-May-27,Saturday,Labor Day,National Holiday,hungary
17-May-27,Monday,Whit Monday,National Holiday,hungary
20-Aug-27,Friday,National Day,National Holiday,hungary
23-Oct-27,Saturday,1956 Revolution Memorial Day,National Holiday,hungary
01-Nov-27,Monday,All Saints' Day,National Holiday,hungary
25-Dec-27,Saturday,Christmas Day,National Holiday,hungary
26-Dec-27,Sunday,Second Day of Christmas,National Holiday,hungary
26-Jan-27,Tuesday,Republic Day,Gazetted Holiday,india
06-Mar-27,Saturday,Maha Shivaratri,Gazetted Holiday,india
10-Mar-27,Wednesday,Ramzan Id (Tentative Date),Gazetted Holiday,india
22-Mar-27,Monday,Holi,Gazetted Holiday,india
26-Mar-27,Friday,Good Friday,Gazetted Holiday,india
15-Apr-27,Thursday,Rama Navami,Gazetted Holiday,india
17-May-27,Monday,Bakrid (Tentative Date),Gazetted Holiday,india
16-Jun-27,Wednesday,Muharram/Ashura (Tentative Date),Gazetted Holiday,india
15-Aug-27,Sunday,Independence Day,Gazetted Holiday,india
25-Aug-27,Wednesday,Janmashtami,Gazetted Holiday,india
02-Oct-27,Saturday,Mahatma Gandhi Jayanti,Gazetted Holiday,india
09-Oct-27,Saturday,Dussehra,Gazetted Holiday,india
29-Oct-27,Friday,Diwali/Deepavali,Gazetted Holiday,india
25-Dec-27,Saturday,Christmas,Gazetted Holiday,india
